participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.risk,session.config.num_rounds,session.config.participation_fee,Intro.1.player.id_in_group,Intro.1.player.window_width,Intro.1.player.window_height,Intro.1.player.browser,Intro.1.player.CQ1_1,Intro.1.player.CQ1_2,Intro.1.player.CQ2_1,Intro.1.player.CQ2_2,Intro.1.player.CQ3_1,Intro.1.player.CQ3_2,Intro.1.player.MCQ_1,Intro.1.player.MCQ_2,Intro.1.player.payoff,Intro.1.group.id_in_subsession,Intro.1.subsession.round_number,dPGG.1.player.id_in_group,dPGG.1.player.review_instructions,dPGG.1.player.wait_time_left,dPGG.1.player.endowment,dPGG.1.player.contribution,dPGG.1.player.belief,dPGG.1.player.gross_gain,dPGG.1.player.gain,dPGG.1.player.stock,dPGG.1.player.is_dropout,dPGG.1.player.payoff,dPGG.1.group.id_in_subsession,dPGG.1.group.residual,dPGG.1.group.EWE,dPGG.1.group.disaster,dPGG.1.group.total_contribution,dPGG.1.group.average_contribution,dPGG.1.group.individual_share,dPGG.1.group.bot_active,dPGG.1.group.wealth,dPGG.1.subsession.round_number,dPGG.2.player.id_in_group,dPGG.2.player.review_instructions,dPGG.2.player.wait_time_left,dPGG.2.player.endowment,dPGG.2.player.contribution,dPGG.2.player.belief,dPGG.2.player.gross_gain,dPGG.2.player.gain,dPGG.2.player.stock,dPGG.2.player.is_dropout,dPGG.2.player.payoff,dPGG.2.group.id_in_subsession,dPGG.2.group.residual,dPGG.2.group.EWE,dPGG.2.group.disaster,dPGG.2.group.total_contribution,dPGG.2.group.average_contribution,dPGG.2.group.individual_share,dPGG.2.group.bot_active,dPGG.2.group.wealth,dPGG.2.subsession.round_number,dPGG.3.player.id_in_group,dPGG.3.player.review_instructions,dPGG.3.player.wait_time_left,dPGG.3.player.endowment,dPGG.3.player.contribution,dPGG.3.player.belief,dPGG.3.player.gross_gain,dPGG.3.player.gain,dPGG.3.player.stock,dPGG.3.player.is_dropout,dPGG.3.player.payoff,dPGG.3.group.id_in_subsession,dPGG.3.group.residual,dPGG.3.group.EWE,dPGG.3.group.disaster,dPGG.3.group.total_contribution,dPGG.3.group.average_contribution,dPGG.3.group.individual_share,dPGG.3.group.bot_active,dPGG.3.group.wealth,dPGG.3.subsession.round_number,dPGG.4.player.id_in_group,dPGG.4.player.review_instructions,dPGG.4.player.wait_time_left,dPGG.4.player.endowment,dPGG.4.player.contribution,dPGG.4.player.belief,dPGG.4.player.gross_gain,dPGG.4.player.gain,dPGG.4.player.stock,dPGG.4.player.is_dropout,dPGG.4.player.payoff,dPGG.4.group.id_in_subsession,dPGG.4.group.residual,dPGG.4.group.EWE,dPGG.4.group.disaster,dPGG.4.group.total_contribution,dPGG.4.group.average_contribution,dPGG.4.group.individual_share,dPGG.4.group.bot_active,dPGG.4.group.wealth,dPGG.4.subsession.round_number,dPGG.5.player.id_in_group,dPGG.5.player.review_instructions,dPGG.5.player.wait_time_left,dPGG.5.player.endowment,dPGG.5.player.contribution,dPGG.5.player.belief,dPGG.5.player.gross_gain,dPGG.5.player.gain,dPGG.5.player.stock,dPGG.5.player.is_dropout,dPGG.5.player.payoff,dPGG.5.group.id_in_subsession,dPGG.5.group.residual,dPGG.5.group.EWE,dPGG.5.group.disaster,dPGG.5.group.total_contribution,dPGG.5.group.average_contribution,dPGG.5.group.individual_share,dPGG.5.group.bot_active,dPGG.5.group.wealth,dPGG.5.subsession.round_number,dPGG.6.player.id_in_group,dPGG.6.player.review_instructions,dPGG.6.player.wait_time_left,dPGG.6.player.endowment,dPGG.6.player.contribution,dPGG.6.player.belief,dPGG.6.player.gross_gain,dPGG.6.player.gain,dPGG.6.player.stock,dPGG.6.player.is_dropout,dPGG.6.player.payoff,dPGG.6.group.id_in_subsession,dPGG.6.group.residual,dPGG.6.group.EWE,dPGG.6.group.disaster,dPGG.6.group.total_contribution,dPGG.6.group.average_contribution,dPGG.6.group.individual_share,dPGG.6.group.bot_active,dPGG.6.group.wealth,dPGG.6.subsession.round_number,dPGG.7.player.id_in_group,dPGG.7.player.review_instructions,dPGG.7.player.wait_time_left,dPGG.7.player.endowment,dPGG.7.player.contribution,dPGG.7.player.belief,dPGG.7.player.gross_gain,dPGG.7.player.gain,dPGG.7.player.stock,dPGG.7.player.is_dropout,dPGG.7.player.payoff,dPGG.7.group.id_in_subsession,dPGG.7.group.residual,dPGG.7.group.EWE,dPGG.7.group.disaster,dPGG.7.group.total_contribution,dPGG.7.group.average_contribution,dPGG.7.group.individual_share,dPGG.7.group.bot_active,dPGG.7.group.wealth,dPGG.7.subsession.round_number,dPGG.8.player.id_in_group,dPGG.8.player.review_instructions,dPGG.8.player.wait_time_left,dPGG.8.player.endowment,dPGG.8.player.contribution,dPGG.8.player.belief,dPGG.8.player.gross_gain,dPGG.8.player.gain,dPGG.8.player.stock,dPGG.8.player.is_dropout,dPGG.8.player.payoff,dPGG.8.group.id_in_subsession,dPGG.8.group.residual,dPGG.8.group.EWE,dPGG.8.group.disaster,dPGG.8.group.total_contribution,dPGG.8.group.average_contribution,dPGG.8.group.individual_share,dPGG.8.group.bot_active,dPGG.8.group.wealth,dPGG.8.subsession.round_number,dPGG.9.player.id_in_group,dPGG.9.player.review_instructions,dPGG.9.player.wait_time_left,dPGG.9.player.endowment,dPGG.9.player.contribution,dPGG.9.player.belief,dPGG.9.player.gross_gain,dPGG.9.player.gain,dPGG.9.player.stock,dPGG.9.player.is_dropout,dPGG.9.player.payoff,dPGG.9.group.id_in_subsession,dPGG.9.group.residual,dPGG.9.group.EWE,dPGG.9.group.disaster,dPGG.9.group.total_contribution,dPGG.9.group.average_contribution,dPGG.9.group.individual_share,dPGG.9.group.bot_active,dPGG.9.group.wealth,dPGG.9.subsession.round_number,dPGG.10.player.id_in_group,dPGG.10.player.review_instructions,dPGG.10.player.wait_time_left,dPGG.10.player.endowment,dPGG.10.player.contribution,dPGG.10.player.belief,dPGG.10.player.gross_gain,dPGG.10.player.gain,dPGG.10.player.stock,dPGG.10.player.is_dropout,dPGG.10.player.payoff,dPGG.10.group.id_in_subsession,dPGG.10.group.residual,dPGG.10.group.EWE,dPGG.10.group.disaster,dPGG.10.group.total_contribution,dPGG.10.group.average_contribution,dPGG.10.group.individual_share,dPGG.10.group.bot_active,dPGG.10.group.wealth,dPGG.10.subsession.round_number,dPGG.11.player.id_in_group,dPGG.11.player.review_instructions,dPGG.11.player.wait_time_left,dPGG.11.player.endowment,dPGG.11.player.contribution,dPGG.11.player.belief,dPGG.11.player.gross_gain,dPGG.11.player.gain,dPGG.11.player.stock,dPGG.11.player.is_dropout,dPGG.11.player.payoff,dPGG.11.group.id_in_subsession,dPGG.11.group.residual,dPGG.11.group.EWE,dPGG.11.group.disaster,dPGG.11.group.total_contribution,dPGG.11.group.average_contribution,dPGG.11.group.individual_share,dPGG.11.group.bot_active,dPGG.11.group.wealth,dPGG.11.subsession.round_number,dPGG.12.player.id_in_group,dPGG.12.player.review_instructions,dPGG.12.player.wait_time_left,dPGG.12.player.endowment,dPGG.12.player.contribution,dPGG.12.player.belief,dPGG.12.player.gross_gain,dPGG.12.player.gain,dPGG.12.player.stock,dPGG.12.player.is_dropout,dPGG.12.player.payoff,dPGG.12.group.id_in_subsession,dPGG.12.group.residual,dPGG.12.group.EWE,dPGG.12.group.disaster,dPGG.12.group.total_contribution,dPGG.12.group.average_contribution,dPGG.12.group.individual_share,dPGG.12.group.bot_active,dPGG.12.group.wealth,dPGG.12.subsession.round_number,dPGG.13.player.id_in_group,dPGG.13.player.review_instructions,dPGG.13.player.wait_time_left,dPGG.13.player.endowment,dPGG.13.player.contribution,dPGG.13.player.belief,dPGG.13.player.gross_gain,dPGG.13.player.gain,dPGG.13.player.stock,dPGG.13.player.is_dropout,dPGG.13.player.payoff,dPGG.13.group.id_in_subsession,dPGG.13.group.residual,dPGG.13.group.EWE,dPGG.13.group.disaster,dPGG.13.group.total_contribution,dPGG.13.group.average_contribution,dPGG.13.group.individual_share,dPGG.13.group.bot_active,dPGG.13.group.wealth,dPGG.13.subsession.round_number,dPGG.14.player.id_in_group,dPGG.14.player.review_instructions,dPGG.14.player.wait_time_left,dPGG.14.player.endowment,dPGG.14.player.contribution,dPGG.14.player.belief,dPGG.14.player.gross_gain,dPGG.14.player.gain,dPGG.14.player.stock,dPGG.14.player.is_dropout,dPGG.14.player.payoff,dPGG.14.group.id_in_subsession,dPGG.14.group.residual,dPGG.14.group.EWE,dPGG.14.group.disaster,dPGG.14.group.total_contribution,dPGG.14.group.average_contribution,dPGG.14.group.individual_share,dPGG.14.group.bot_active,dPGG.14.group.wealth,dPGG.14.subsession.round_number,dPGG.15.player.id_in_group,dPGG.15.player.review_instructions,dPGG.15.player.wait_time_left,dPGG.15.player.endowment,dPGG.15.player.contribution,dPGG.15.player.belief,dPGG.15.player.gross_gain,dPGG.15.player.gain,dPGG.15.player.stock,dPGG.15.player.is_dropout,dPGG.15.player.payoff,dPGG.15.group.id_in_subsession,dPGG.15.group.residual,dPGG.15.group.EWE,dPGG.15.group.disaster,dPGG.15.group.total_contribution,dPGG.15.group.average_contribution,dPGG.15.group.individual_share,dPGG.15.group.bot_active,dPGG.15.group.wealth,dPGG.15.subsession.round_number,Outro.1.player.id_in_group,Outro.1.player.PQ01,Outro.1.player.PQ02,Outro.1.player.PQ03,Outro.1.player.PQ04,Outro.1.player.PQ05,Outro.1.player.PQ06,Outro.1.player.PQ07,Outro.1.player.PQ08,Outro.1.player.PQ09,Outro.1.player.PQ10,Outro.1.player.PQ11,Outro.1.player.PQ12,Outro.1.player.PQ13,Outro.1.player.PQ14,Outro.1.player.Age,Outro.1.player.Gender,Outro.1.player.Education,Outro.1.player.Income,Outro.1.player.Comprehension,Outro.1.player.CLICCS1,Outro.1.player.CLICCS2,Outro.1.player.payoff,Outro.1.group.id_in_subsession,Outro.1.subsession.round_number
178,jpww1ska,,1,82,82,Outro,Outro_Final,2021-03-16 19:00:58.764299+00:00,1,,,106,7.30,j2abth0q,,,,,0,0.05,0.25,10,2.00,178,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,2,0,6,20,4,13,9,9,29,0,43,46,0,0,0,33,8.25,13,0,80,1,2,0,,29,23,,-5,-5,24,0,-5,46,0,0,0,48,12.0,18,0,99,2,2,0,,24,6,,13,-5,19,0,-5,46,0,1,1,49,12.25,19,0,123,3,2,0,,19,8,,10,10,29,0,10,46,0,1,0,46,11.5,18,0,77,4,2,0,,29,8,,2,2,31,0,2,46,0,0,0,25,6.25,10,0,103,5,2,0,,31,12,,10,10,41,0,10,46,0,0,0,57,14.25,22,0,118,6,2,0,,41,18,,17,17,58,0,17,46,0,0,0,91,22.75,35,0,149,7,2,0,,58,33,,6,6,64,0,6,46,0,0,0,102,25.5,39,0,198,8,2,0,,64,12,,11,11,75,0,11,46,0,0,0,60,15.0,23,0,252,9,2,0,,75,37,,17,17,92,0,17,46,0,0,0,143,35.75,54,0,284,10,2,0,,,,,,,,0,0,46,0,0,0,,,,0,,11,2,0,,,,,,,,0,0,46,0,0,0,,,,0,,12,2,0,,,,,,,,0,0,46,0,0,0,,,,0,,13,2,0,,,,,,,,0,0,46,0,0,0,,,,0,,14,2,0,,,,,,,,0,0,46,0,0,0,,,,0,,15,178,1,3,1,1,3,5,3,3,6,1,3,3,0,5,62,diverse,uni,49169,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
179,4f3vu3kw,,1,82,82,Outro,Outro_Final,2021-03-16 19:00:58.801228+00:00,1,,,114,7.70,j2abth0q,,,,,0,0.05,0.25,10,2.00,179,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,3,0,6,20,13,20,0,0,20,0,50,46,0,0,0,33,8.25,13,0,80,1,3,0,,20,16,,2,2,22,0,2,46,0,0,0,48,12.0,18,0,99,2,3,0,,22,10,,9,-6,16,0,-6,46,0,1,1,49,12.25,19,0,123,3,3,0,,16,12,,6,6,22,0,6,46,0,1,0,46,11.5,18,0,77,4,3,0,,22,6,,4,4,26,0,4,46,0,0,0,25,6.25,10,0,103,5,3,0,,26,14,,8,8,34,0,8,46,0,0,0,57,14.25,22,0,118,6,3,0,,34,23,,12,12,46,0,12,46,0,0,0,91,22.75,35,0,149,7,3,0,,46,34,,5,5,51,0,5,46,0,0,0,102,25.5,39,0,198,8,3,0,,51,12,,11,11,62,0,11,46,0,0,0,60,15.0,23,0,252,9,3,0,,62,32,,22,22,84,0,22,46,0,0,0,143,35.75,54,0,284,10,3,0,,,,,,,,0,0,46,0,0,0,,,,0,,11,3,0,,,,,,,,0,0,46,0,0,0,,,,0,,12,3,0,,,,,,,,0,0,46,0,0,0,,,,0,,13,3,0,,,,,,,,0,0,46,0,0,0,,,,0,,14,3,0,,,,,,,,0,0,46,0,0,0,,,,0,,15,179,2,6,1,2,5,1,6,5,3,2,2,3,2,4,26,diverse,uni,32067,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
180,hwpf9fgf,,1,82,82,Outro,Outro_Final,2021-03-16 19:00:58.836972+00:00,1,,,119,7.95,j2abth0q,,,,,0,0.05,0.25,10,2.00,180,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,4,0,,20,9,20,4,4,24,0,50,46,0,0,0,33,8.25,13,0,80,1,4,0,,24,4,,14,14,38,0,14,46,0,0,0,48,12.0,18,0,99,2,4,0,,38,14,,5,-16,22,0,-16,46,0,1,1,49,12.25,19,0,123,3,4,0,,22,15,,3,3,25,0,3,46,0,1,0,46,11.5,18,0,77,4,4,0,,25,6,,4,4,29,0,4,46,0,0,0,25,6.25,10,0,103,5,4,0,,29,15,,7,7,36,0,7,46,0,0,0,57,14.25,22,0,118,6,4,0,,36,21,,14,14,50,0,14,46,0,0,0,91,22.75,35,0,149,7,4,0,,50,21,,18,18,68,0,18,46,0,0,0,102,25.5,39,0,198,8,4,0,,68,23,,0,0,68,0,0,46,0,0,0,60,15.0,23,0,252,9,4,0,,68,29,,25,25,93,0,25,46,0,0,0,143,35.75,54,0,284,10,4,0,,,,,,,,0,0,46,0,0,0,,,,0,,11,4,0,,,,,,,,0,0,46,0,0,0,,,,0,,12,4,0,,,,,,,,0,0,46,0,0,0,,,,0,,13,4,0,,,,,,,,0,0,46,0,0,0,,,,0,,14,4,0,,,,,,,,0,0,46,0,0,0,,,,0,,15,180,4,5,0,4,2,0,5,5,0,1,1,4,4,3,32,diverse,uni,41546,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
181,0z7ong6g,,1,82,82,Outro,Outro_Final,2021-03-16 19:00:58.867255+00:00,1,,,276,15.80,j2abth0q,,,,,0,0.05,0.25,10,2.00,181,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,1,0,6,20,6,20,9,9,29,0,45,47,0,0,0,40,10.0,15,0,80,1,1,0,,29,22,,4,4,33,0,4,47,0,0,0,68,17.0,26,0,100,2,1,0,,33,20,,7,7,40,0,7,47,0,1,0,71,17.75,27,0,136,3,1,0,,40,26,,14,14,54,0,14,47,0,0,0,106,26.5,40,0,173,4,1,0,,54,10,,31,31,85,0,31,47,0,0,0,107,26.75,41,0,227,5,1,0,,85,43,,23,23,108,0,23,47,0,0,0,175,43.75,66,0,284,6,1,0,,108,81,,-15,-15,93,0,-15,47,0,0,0,175,43.75,66,0,373,7,1,0,,93,38,,21,21,114,0,21,47,0,0,0,157,39.25,59,0,462,8,1,0,,114,60,,45,45,159,0,45,47,0,0,0,280,70.0,105,0,541,9,1,0,,159,54,,101,101,260,0,101,47,0,0,0,411,102.75,155,0,681,10,1,0,,,,,,,,0,0,47,0,0,0,,,,0,,11,1,0,,,,,,,,0,0,47,0,0,0,,,,0,,12,1,0,,,,,,,,0,0,47,0,0,0,,,,0,,13,1,0,,,,,,,,0,0,47,0,0,0,,,,0,,14,1,0,,,,,,,,0,0,47,0,0,0,,,,0,,15,181,3,6,4,4,4,4,2,3,1,5,0,6,6,1,47,diverse,uni,20214,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
182,e6h65d5k,,1,82,82,Outro,Outro_Final,2021-03-16 19:00:58.904738+00:00,1,,,216,12.80,j2abth0q,,,,,0,0.05,0.25,10,2.00,182,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,2,0,6,20,15,10,0,0,20,0,35,47,0,0,0,40,10.0,15,0,80,1,2,0,,20,10,,16,16,36,0,16,47,0,0,0,68,17.0,26,0,100,2,2,0,,36,7,,20,20,56,0,20,47,0,1,0,71,17.75,27,0,136,3,2,0,,56,43,,-3,-3,53,0,-3,47,0,0,0,106,26.5,40,0,173,4,2,0,,53,20,,21,21,74,0,21,47,0,0,0,107,26.75,41,0,227,5,2,0,,74,42,,24,24,98,0,24,47,0,0,0,175,43.75,66,0,284,6,2,0,,98,27,,39,39,137,0,39,47,0,0,0,175,43.75,66,0,373,7,2,0,,137,61,,-2,-2,135,0,-2,47,0,0,0,157,39.25,59,0,462,8,2,0,,135,71,,34,34,169,0,34,47,0,0,0,280,70.0,105,0,541,9,2,0,,169,123,,32,32,201,0,32,47,0,0,0,411,102.75,155,0,681,10,2,0,,,,,,,,0,0,47,0,0,0,,,,0,,11,2,0,,,,,,,,0,0,47,0,0,0,,,,0,,12,2,0,,,,,,,,0,0,47,0,0,0,,,,0,,13,2,0,,,,,,,,0,0,47,0,0,0,,,,0,,14,2,0,,,,,,,,0,0,47,0,0,0,,,,0,,15,182,5,2,0,0,3,6,5,6,6,3,6,4,3,3,20,diverse,uni,45639,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
183,tyofbbsl,,1,82,82,Outro,Outro_Final,2021-03-16 19:00:58.957969+00:00,1,,,217,12.85,j2abth0q,,,,,0,0.05,0.25,10,2.00,183,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,3,0,6,20,15,16,0,0,20,0,41,47,0,0,0,40,10.0,15,0,80,1,3,0,,20,13,,13,13,33,0,13,47,0,0,0,68,17.0,26,0,100,2,3,0,,33,17,,10,10,43,0,10,47,0,1,0,71,17.75,27,0,136,3,3,0,,43,17,,23,23,66,0,23,47,0,0,0,106,26.5,40,0,173,4,3,0,,66,41,,0,0,66,0,0,47,0,0,0,107,26.75,41,0,227,5,3,0,,66,47,,19,19,85,0,19,47,0,0,0,175,43.75,66,0,284,6,3,0,,85,26,,40,40,125,0,40,47,0,0,0,175,43.75,66,0,373,7,3,0,,125,36,,23,23,148,0,23,47,0,0,0,157,39.25,59,0,462,8,3,0,,148,58,,47,47,195,0,47,47,0,0,0,280,70.0,105,0,541,9,3,0,,195,154,,1,1,196,0,1,47,0,0,0,411,102.75,155,0,681,10,3,0,,,,,,,,0,0,47,0,0,0,,,,0,,11,3,0,,,,,,,,0,0,47,0,0,0,,,,0,,12,3,0,,,,,,,,0,0,47,0,0,0,,,,0,,13,3,0,,,,,,,,0,0,47,0,0,0,,,,0,,14,3,0,,,,,,,,0,0,47,0,0,0,,,,0,,15,183,6,2,2,5,4,6,3,3,5,1,2,3,2,1,23,diverse,uni,29736,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
184,hcizxs0w,,1,82,82,Outro,Outro_Final,2021-03-16 19:00:59.009461+00:00,1,,,247,14.35,j2abth0q,,,,,0,0.05,0.25,10,2.00,184,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,4,0,,20,4,20,11,11,31,0,45,47,0,0,0,40,10.0,15,0,80,1,4,0,,31,23,,3,3,34,0,3,47,0,0,0,68,17.0,26,0,100,2,4,0,,34,27,,0,0,34,0,0,47,0,1,0,71,17.75,27,0,136,3,4,0,,34,20,,20,20,54,0,20,47,0,0,0,106,26.5,40,0,173,4,4,0,,54,36,,5,5,59,0,5,47,0,0,0,107,26.75,41,0,227,5,4,0,,59,43,,23,23,82,0,23,47,0,0,0,175,43.75,66,0,284,6,4,0,,82,41,,25,25,107,0,25,47,0,0,0,175,43.75,66,0,373,7,4,0,,107,22,,37,37,144,0,37,47,0,0,0,157,39.25,59,0,462,8,4,0,,144,91,,14,14,158,0,14,47,0,0,0,280,70.0,105,0,541,9,4,0,,158,80,,75,75,233,0,75,47,0,0,0,411,102.75,155,0,681,10,4,0,,,,,,,,0,0,47,0,0,0,,,,0,,11,4,0,,,,,,,,0,0,47,0,0,0,,,,0,,12,4,0,,,,,,,,0,0,47,0,0,0,,,,0,,13,4,0,,,,,,,,0,0,47,0,0,0,,,,0,,14,4,0,,,,,,,,0,0,47,0,0,0,,,,0,,15,184,6,3,6,3,2,2,3,1,5,4,3,6,0,4,44,diverse,uni,24940,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
185,0lj4udbm,,1,82,82,Outro,Outro_Final,2021-03-16 19:00:59.057869+00:00,1,,,55,4.75,j2abth0q,,,,,0,0.05,0.25,10,2.00,185,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,1,0,6,20,10,10,6,6,26,0,34,48,0,0,0,42,10.5,16,0,80,1,1,0,,26,6,,5,5,31,0,5,48,0,0,0,29,7.25,11,0,102,2,1,0,,31,20,,7,7,38,0,7,48,0,1,0,71,17.75,27,0,117,3,1,0,,38,12,,14,-12,26,0,-12,48,0,1,1,69,17.25,26,0,154,4,1,0,,26,5,,12,-7,19,0,-7,48,0,1,1,44,11.0,17,0,95,5,1,0,,19,14,,-2,-2,17,0,-2,48,0,0,0,32,8.0,12,0,60,6,1,0,,17,4,,9,9,26,0,9,48,0,0,0,34,8.5,13,0,76,7,1,0,,26,15,,5,5,31,0,5,48,0,0,0,52,13.0,20,0,94,8,1,0,,31,23,,2,2,33,0,2,48,0,0,0,65,16.25,25,0,122,9,1,0,,33,24,,14,14,47,0,14,48,0,0,0,99,24.75,38,0,157,10,1,0,,,,,,,,0,0,48,0,0,0,,,,0,,11,1,0,,,,,,,,0,0,48,0,0,0,,,,0,,12,1,0,,,,,,,,0,0,48,0,0,0,,,,0,,13,1,0,,,,,,,,0,0,48,0,0,0,,,,0,,14,1,0,,,,,,,,0,0,48,0,0,0,,,,0,,15,185,4,0,3,3,4,6,5,5,4,1,3,2,2,5,53,diverse,uni,44247,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
186,e016n6lx,,1,82,82,Outro,Outro_Final,2021-03-16 19:00:59.106057+00:00,1,,,64,5.20,j2abth0q,,,,,0,0.05,0.25,10,2.00,186,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,2,0,6,20,15,15,1,1,21,0,39,48,0,0,0,42,10.5,16,0,80,1,2,0,,21,6,,5,5,26,0,5,48,0,0,0,29,7.25,11,0,102,2,2,0,,26,19,,8,8,34,0,8,48,0,1,0,71,17.75,27,0,117,3,2,0,,34,15,,11,-11,23,0,-11,48,0,1,1,69,17.25,26,0,154,4,2,0,,23,14,,3,-10,13,0,-10,48,0,1,1,44,11.0,17,0,95,5,2,0,,13,5,,7,7,20,0,7,48,0,0,0,32,8.0,12,0,60,6,2,0,,20,4,,9,9,29,0,9,48,0,0,0,34,8.5,13,0,76,7,2,0,,29,22,,-2,-2,27,0,-2,48,0,0,0,52,13.0,20,0,94,8,2,0,,27,17,,8,8,35,0,8,48,0,0,0,65,16.25,25,0,122,9,2,0,,35,27,,11,11,46,0,11,48,0,0,0,99,24.75,38,0,157,10,2,0,,,,,,,,0,0,48,0,0,0,,,,0,,11,2,0,,,,,,,,0,0,48,0,0,0,,,,0,,12,2,0,,,,,,,,0,0,48,0,0,0,,,,0,,13,2,0,,,,,,,,0,0,48,0,0,0,,,,0,,14,2,0,,,,,,,,0,0,48,0,0,0,,,,0,,15,186,2,0,6,3,1,3,4,2,2,2,1,6,3,0,46,diverse,uni,30776,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
187,diyhinko,,1,82,82,Outro,Outro_Final,2021-03-16 19:00:59.154661+00:00,1,,,74,5.70,j2abth0q,,,,,0,0.05,0.25,10,2.00,187,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,3,0,6,20,6,12,10,10,30,0,36,48,0,0,0,42,10.5,16,0,80,1,3,0,,30,8,,3,3,33,0,3,48,0,0,0,29,7.25,11,0,102,2,3,0,,33,15,,12,12,45,0,12,48,0,1,0,71,17.75,27,0,117,3,3,0,,45,13,,13,-16,29,0,-16,48,0,1,1,69,17.25,26,0,154,4,3,0,,29,19,,-2,-15,14,0,-15,48,0,1,1,44,11.0,17,0,95,5,3,0,,14,9,,3,3,17,0,3,48,0,0,0,32,8.0,12,0,60,6,3,0,,17,11,,2,2,19,0,2,48,0,0,0,34,8.5,13,0,76,7,3,0,,19,3,,17,17,36,0,17,48,0,0,0,52,13.0,20,0,94,8,3,0,,36,9,,16,16,52,0,16,48,0,0,0,65,16.25,25,0,122,9,3,0,,52,22,,16,16,68,0,16,48,0,0,0,99,24.75,38,0,157,10,3,0,,,,,,,,0,0,48,0,0,0,,,,0,,11,3,0,,,,,,,,0,0,48,0,0,0,,,,0,,12,3,0,,,,,,,,0,0,48,0,0,0,,,,0,,13,3,0,,,,,,,,0,0,48,0,0,0,,,,0,,14,3,0,,,,,,,,0,0,48,0,0,0,,,,0,,15,187,5,4,1,4,5,3,2,3,5,1,1,4,0,2,37,diverse,uni,25283,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
188,i8w3yqhv,,1,82,82,Outro,Outro_Final,2021-03-16 19:00:59.204012+00:00,1,,,59,4.95,j2abth0q,,,,,0,0.05,0.25,10,2.00,188,1,1,Chrome Canary,20,20,25,25,58,50,,,0,1,1,4,0,,20,11,11,5,5,25,0,35,48,0,0,0,42,10.5,16,0,80,1,4,0,,25,9,,2,2,27,0,2,48,0,0,0,29,7.25,11,0,102,2,4,0,,27,17,,10,10,37,0,10,48,0,1,0,71,17.75,27,0,117,3,4,0,,37,29,,-3,-20,17,0,-20,48,0,1,1,69,17.25,26,0,154,4,4,0,,17,6,,11,-3,14,0,-3,48,0,1,1,44,11.0,17,0,95,5,4,0,,14,4,,8,8,22,0,8,48,0,0,0,32,8.0,12,0,60,6,4,0,,22,15,,-2,-2,20,0,-2,48,0,0,0,34,8.5,13,0,76,7,4,0,,20,12,,8,8,28,0,8,48,0,0,0,52,13.0,20,0,94,8,4,0,,28,16,,9,9,37,0,9,48,0,0,0,65,16.25,25,0,122,9,4,0,,37,26,,12,12,49,0,12,48,0,0,0,99,24.75,38,0,157,10,4,0,,,,,,,,0,0,48,0,0,0,,,,0,,11,4,0,,,,,,,,0,0,48,0,0,0,,,,0,,12,4,0,,,,,,,,0,0,48,0,0,0,,,,0,,13,4,0,,,,,,,,0,0,48,0,0,0,,,,0,,14,4,0,,,,,,,,0,0,48,0,0,0,,,,0,,15,188,1,5,1,1,4,0,1,0,6,4,4,4,1,3,38,diverse,uni,31679,yes,lorem ipsum 1,lorem ipsum 2,0,1,1
