participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.risk,session.config.num_rounds,session.config.real_world_currency_per_point,Intro.1.player.id_in_group,Intro.1.player.window_width,Intro.1.player.window_height,Intro.1.player.browser,Intro.1.player.CQ1_1,Intro.1.player.CQ1_2,Intro.1.player.CQ2_1,Intro.1.player.CQ2_2,Intro.1.player.MCQ_1,Intro.1.player.MCQ_2,Intro.1.player.payoff,Intro.1.group.id_in_subsession,Intro.1.subsession.round_number,dPGG.1.player.id_in_group,dPGG.1.player.review_instructions,dPGG.1.player.wait_time_left,dPGG.1.player.endowment,dPGG.1.player.contribution,dPGG.1.player.belief,dPGG.1.player.gross_gain,dPGG.1.player.gain,dPGG.1.player.stock,dPGG.1.player.is_dropout,dPGG.1.player.payoff,dPGG.1.group.id_in_subsession,dPGG.1.group.EWE,dPGG.1.group.disaster,dPGG.1.group.total_contribution,dPGG.1.group.average_contribution,dPGG.1.group.individual_share,dPGG.1.group.bot_active,dPGG.1.group.wealth,dPGG.1.subsession.round_number,dPGG.2.player.id_in_group,dPGG.2.player.review_instructions,dPGG.2.player.wait_time_left,dPGG.2.player.endowment,dPGG.2.player.contribution,dPGG.2.player.belief,dPGG.2.player.gross_gain,dPGG.2.player.gain,dPGG.2.player.stock,dPGG.2.player.is_dropout,dPGG.2.player.payoff,dPGG.2.group.id_in_subsession,dPGG.2.group.EWE,dPGG.2.group.disaster,dPGG.2.group.total_contribution,dPGG.2.group.average_contribution,dPGG.2.group.individual_share,dPGG.2.group.bot_active,dPGG.2.group.wealth,dPGG.2.subsession.round_number,dPGG.3.player.id_in_group,dPGG.3.player.review_instructions,dPGG.3.player.wait_time_left,dPGG.3.player.endowment,dPGG.3.player.contribution,dPGG.3.player.belief,dPGG.3.player.gross_gain,dPGG.3.player.gain,dPGG.3.player.stock,dPGG.3.player.is_dropout,dPGG.3.player.payoff,dPGG.3.group.id_in_subsession,dPGG.3.group.EWE,dPGG.3.group.disaster,dPGG.3.group.total_contribution,dPGG.3.group.average_contribution,dPGG.3.group.individual_share,dPGG.3.group.bot_active,dPGG.3.group.wealth,dPGG.3.subsession.round_number,dPGG.4.player.id_in_group,dPGG.4.player.review_instructions,dPGG.4.player.wait_time_left,dPGG.4.player.endowment,dPGG.4.player.contribution,dPGG.4.player.belief,dPGG.4.player.gross_gain,dPGG.4.player.gain,dPGG.4.player.stock,dPGG.4.player.is_dropout,dPGG.4.player.payoff,dPGG.4.group.id_in_subsession,dPGG.4.group.EWE,dPGG.4.group.disaster,dPGG.4.group.total_contribution,dPGG.4.group.average_contribution,dPGG.4.group.individual_share,dPGG.4.group.bot_active,dPGG.4.group.wealth,dPGG.4.subsession.round_number,dPGG.5.player.id_in_group,dPGG.5.player.review_instructions,dPGG.5.player.wait_time_left,dPGG.5.player.endowment,dPGG.5.player.contribution,dPGG.5.player.belief,dPGG.5.player.gross_gain,dPGG.5.player.gain,dPGG.5.player.stock,dPGG.5.player.is_dropout,dPGG.5.player.payoff,dPGG.5.group.id_in_subsession,dPGG.5.group.EWE,dPGG.5.group.disaster,dPGG.5.group.total_contribution,dPGG.5.group.average_contribution,dPGG.5.group.individual_share,dPGG.5.group.bot_active,dPGG.5.group.wealth,dPGG.5.subsession.round_number,dPGG.6.player.id_in_group,dPGG.6.player.review_instructions,dPGG.6.player.wait_time_left,dPGG.6.player.endowment,dPGG.6.player.contribution,dPGG.6.player.belief,dPGG.6.player.gross_gain,dPGG.6.player.gain,dPGG.6.player.stock,dPGG.6.player.is_dropout,dPGG.6.player.payoff,dPGG.6.group.id_in_subsession,dPGG.6.group.EWE,dPGG.6.group.disaster,dPGG.6.group.total_contribution,dPGG.6.group.average_contribution,dPGG.6.group.individual_share,dPGG.6.group.bot_active,dPGG.6.group.wealth,dPGG.6.subsession.round_number,dPGG.7.player.id_in_group,dPGG.7.player.review_instructions,dPGG.7.player.wait_time_left,dPGG.7.player.endowment,dPGG.7.player.contribution,dPGG.7.player.belief,dPGG.7.player.gross_gain,dPGG.7.player.gain,dPGG.7.player.stock,dPGG.7.player.is_dropout,dPGG.7.player.payoff,dPGG.7.group.id_in_subsession,dPGG.7.group.EWE,dPGG.7.group.disaster,dPGG.7.group.total_contribution,dPGG.7.group.average_contribution,dPGG.7.group.individual_share,dPGG.7.group.bot_active,dPGG.7.group.wealth,dPGG.7.subsession.round_number,dPGG.8.player.id_in_group,dPGG.8.player.review_instructions,dPGG.8.player.wait_time_left,dPGG.8.player.endowment,dPGG.8.player.contribution,dPGG.8.player.belief,dPGG.8.player.gross_gain,dPGG.8.player.gain,dPGG.8.player.stock,dPGG.8.player.is_dropout,dPGG.8.player.payoff,dPGG.8.group.id_in_subsession,dPGG.8.group.EWE,dPGG.8.group.disaster,dPGG.8.group.total_contribution,dPGG.8.group.average_contribution,dPGG.8.group.individual_share,dPGG.8.group.bot_active,dPGG.8.group.wealth,dPGG.8.subsession.round_number,dPGG.9.player.id_in_group,dPGG.9.player.review_instructions,dPGG.9.player.wait_time_left,dPGG.9.player.endowment,dPGG.9.player.contribution,dPGG.9.player.belief,dPGG.9.player.gross_gain,dPGG.9.player.gain,dPGG.9.player.stock,dPGG.9.player.is_dropout,dPGG.9.player.payoff,dPGG.9.group.id_in_subsession,dPGG.9.group.EWE,dPGG.9.group.disaster,dPGG.9.group.total_contribution,dPGG.9.group.average_contribution,dPGG.9.group.individual_share,dPGG.9.group.bot_active,dPGG.9.group.wealth,dPGG.9.subsession.round_number,dPGG.10.player.id_in_group,dPGG.10.player.review_instructions,dPGG.10.player.wait_time_left,dPGG.10.player.endowment,dPGG.10.player.contribution,dPGG.10.player.belief,dPGG.10.player.gross_gain,dPGG.10.player.gain,dPGG.10.player.stock,dPGG.10.player.is_dropout,dPGG.10.player.payoff,dPGG.10.group.id_in_subsession,dPGG.10.group.EWE,dPGG.10.group.disaster,dPGG.10.group.total_contribution,dPGG.10.group.average_contribution,dPGG.10.group.individual_share,dPGG.10.group.bot_active,dPGG.10.group.wealth,dPGG.10.subsession.round_number,dPGG.11.player.id_in_group,dPGG.11.player.review_instructions,dPGG.11.player.wait_time_left,dPGG.11.player.endowment,dPGG.11.player.contribution,dPGG.11.player.belief,dPGG.11.player.gross_gain,dPGG.11.player.gain,dPGG.11.player.stock,dPGG.11.player.is_dropout,dPGG.11.player.payoff,dPGG.11.group.id_in_subsession,dPGG.11.group.EWE,dPGG.11.group.disaster,dPGG.11.group.total_contribution,dPGG.11.group.average_contribution,dPGG.11.group.individual_share,dPGG.11.group.bot_active,dPGG.11.group.wealth,dPGG.11.subsession.round_number,dPGG.12.player.id_in_group,dPGG.12.player.review_instructions,dPGG.12.player.wait_time_left,dPGG.12.player.endowment,dPGG.12.player.contribution,dPGG.12.player.belief,dPGG.12.player.gross_gain,dPGG.12.player.gain,dPGG.12.player.stock,dPGG.12.player.is_dropout,dPGG.12.player.payoff,dPGG.12.group.id_in_subsession,dPGG.12.group.EWE,dPGG.12.group.disaster,dPGG.12.group.total_contribution,dPGG.12.group.average_contribution,dPGG.12.group.individual_share,dPGG.12.group.bot_active,dPGG.12.group.wealth,dPGG.12.subsession.round_number,dPGG.13.player.id_in_group,dPGG.13.player.review_instructions,dPGG.13.player.wait_time_left,dPGG.13.player.endowment,dPGG.13.player.contribution,dPGG.13.player.belief,dPGG.13.player.gross_gain,dPGG.13.player.gain,dPGG.13.player.stock,dPGG.13.player.is_dropout,dPGG.13.player.payoff,dPGG.13.group.id_in_subsession,dPGG.13.group.EWE,dPGG.13.group.disaster,dPGG.13.group.total_contribution,dPGG.13.group.average_contribution,dPGG.13.group.individual_share,dPGG.13.group.bot_active,dPGG.13.group.wealth,dPGG.13.subsession.round_number,dPGG.14.player.id_in_group,dPGG.14.player.review_instructions,dPGG.14.player.wait_time_left,dPGG.14.player.endowment,dPGG.14.player.contribution,dPGG.14.player.belief,dPGG.14.player.gross_gain,dPGG.14.player.gain,dPGG.14.player.stock,dPGG.14.player.is_dropout,dPGG.14.player.payoff,dPGG.14.group.id_in_subsession,dPGG.14.group.EWE,dPGG.14.group.disaster,dPGG.14.group.total_contribution,dPGG.14.group.average_contribution,dPGG.14.group.individual_share,dPGG.14.group.bot_active,dPGG.14.group.wealth,dPGG.14.subsession.round_number,dPGG.15.player.id_in_group,dPGG.15.player.review_instructions,dPGG.15.player.wait_time_left,dPGG.15.player.endowment,dPGG.15.player.contribution,dPGG.15.player.belief,dPGG.15.player.gross_gain,dPGG.15.player.gain,dPGG.15.player.stock,dPGG.15.player.is_dropout,dPGG.15.player.payoff,dPGG.15.group.id_in_subsession,dPGG.15.group.EWE,dPGG.15.group.disaster,dPGG.15.group.total_contribution,dPGG.15.group.average_contribution,dPGG.15.group.individual_share,dPGG.15.group.bot_active,dPGG.15.group.wealth,dPGG.15.subsession.round_number,Outro.1.player.id_in_group,Outro.1.player.Age,Outro.1.player.Gender,Outro.1.player.Education,Outro.1.player.Income,Outro.1.player.Comprehension,Outro.1.player.CLICCS1,Outro.1.player.CLICCS2,Outro.1.player.payoff,Outro.1.group.id_in_subsession,Outro.1.subsession.round_number
143,mg57ey7g,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:29.000220+00:00,1,,,67,5.35,2etf5rjr,,,,,0,2.00,0.0,10,0.05,143,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,2,0,6,20,9,13,1,1,21,0,21,49,0,0,23,7.67,10,0,60,1,2,0,,21,12,,3,3,24,0,3,49,0,0,34,11.33,15,0,67,2,2,0,,24,13,,4,4,28,0,4,49,0,0,39,13.0,17,0,78,3,2,0,,28,11,,10,10,38,0,10,49,0,0,49,16.33,21,0,90,4,2,0,,38,15,,5,5,43,0,5,49,0,0,46,15.33,20,0,104,5,2,0,,43,17,,8,8,51,0,8,49,0,0,60,20.0,25,0,118,6,2,0,,51,21,,5,5,56,0,5,49,0,0,62,20.67,26,0,133,7,2,0,,56,27,,6,6,62,0,6,49,0,0,77,25.67,33,0,149,8,2,0,,62,35,,-2,-2,60,0,-2,49,0,0,78,26.0,33,0,171,9,2,0,,60,26,,7,7,67,0,7,49,0,0,79,26.33,33,0,192,10,2,0,,,,,,,,0,0,49,0,0,,,,0,,11,2,0,,,,,,,,0,0,49,0,0,,,,0,,12,2,0,,,,,,,,0,0,49,0,0,,,,0,,13,2,0,,,,,,,,0,0,49,0,0,,,,0,,14,2,0,,,,,,,,0,0,49,0,0,,,,0,,15,143,25,diverse,uni,42885,yes,lorem ipsum,lorem ipsum,0,1,1
144,hspmtor2,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:29.025358+00:00,1,,,75,5.75,2etf5rjr,,,,,0,2.00,0.0,10,0.05,144,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,3,0,,20,6,11,4,4,24,0,24,49,0,0,23,7.67,10,0,60,1,3,0,,24,9,,6,6,30,0,6,49,0,0,34,11.33,15,0,67,2,3,0,,30,12,,5,5,35,0,5,49,0,0,39,13.0,17,0,78,3,3,0,,35,22,,-1,-1,34,0,-1,49,0,0,49,16.33,21,0,90,4,3,0,,34,16,,4,4,38,0,4,49,0,0,46,15.33,20,0,104,5,3,0,,38,19,,6,6,44,0,6,49,0,0,60,20.0,25,0,118,6,3,0,,44,17,,9,9,53,0,9,49,0,0,62,20.67,26,0,133,7,3,0,,53,25,,8,8,61,0,8,49,0,0,77,25.67,33,0,149,8,3,0,,61,23,,10,10,71,0,10,49,0,0,78,26.0,33,0,171,9,3,0,,71,29,,4,4,75,0,4,49,0,0,79,26.33,33,0,192,10,3,0,,,,,,,,0,0,49,0,0,,,,0,,11,3,0,,,,,,,,0,0,49,0,0,,,,0,,12,3,0,,,,,,,,0,0,49,0,0,,,,0,,13,3,0,,,,,,,,0,0,49,0,0,,,,0,,14,3,0,,,,,,,,0,0,49,0,0,,,,0,,15,144,21,diverse,uni,24686,yes,lorem ipsum,lorem ipsum,0,1,1
145,diyx2jsi,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:29.049906+00:00,1,,,75,5.75,2etf5rjr,,,,,0,2.00,0.0,10,0.05,145,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,1,0,6,20,6,11,7,7,27,0,27,50,0,0,31,10.33,13,0,60,1,1,0,,27,16,,2,2,29,0,2,50,0,0,43,14.33,18,0,68,2,1,0,,29,17,,0,0,29,0,0,50,0,0,39,13.0,17,0,79,3,1,0,,29,10,,7,7,36,0,7,50,0,0,39,13.0,17,0,91,4,1,0,,36,14,,7,7,43,0,7,50,0,0,49,16.33,21,0,103,5,1,0,,43,21,,3,3,46,0,3,50,0,0,57,19.0,24,0,117,6,1,0,,46,22,,1,1,47,0,1,50,0,0,55,18.33,23,0,132,7,1,0,,47,20,,12,12,59,0,12,50,0,0,76,25.33,32,0,146,8,1,0,,59,29,,4,4,63,0,4,50,0,0,79,26.33,33,0,166,9,1,0,,63,32,,12,12,75,0,12,50,0,0,105,35.0,44,0,186,10,1,0,,,,,,,,0,0,50,0,0,,,,0,,11,1,0,,,,,,,,0,0,50,0,0,,,,0,,12,1,0,,,,,,,,0,0,50,0,0,,,,0,,13,1,0,,,,,,,,0,0,50,0,0,,,,0,,14,1,0,,,,,,,,0,0,50,0,0,,,,0,,15,145,19,diverse,uni,45982,yes,lorem ipsum,lorem ipsum,0,1,1
146,m56fyy06,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:29.155627+00:00,1,,,64,5.20,2etf5rjr,,,,,0,2.00,0.0,10,0.05,146,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,2,0,6,20,12,14,1,1,21,0,21,50,0,0,31,10.33,13,0,60,1,2,0,,21,14,,4,4,25,0,4,50,0,0,43,14.33,18,0,68,2,2,0,,25,10,,7,7,32,0,7,50,0,0,39,13.0,17,0,79,3,2,0,,32,12,,5,5,37,0,5,50,0,0,39,13.0,17,0,91,4,2,0,,37,22,,-1,-1,36,0,-1,50,0,0,49,16.33,21,0,103,5,2,0,,36,24,,0,0,36,0,0,50,0,0,57,19.0,24,0,117,6,2,0,,36,17,,6,6,42,0,6,50,0,0,55,18.33,23,0,132,7,2,0,,42,26,,6,6,48,0,6,50,0,0,76,25.33,32,0,146,8,2,0,,48,21,,12,12,60,0,12,50,0,0,79,26.33,33,0,166,9,2,0,,60,40,,4,4,64,0,4,50,0,0,105,35.0,44,0,186,10,2,0,,,,,,,,0,0,50,0,0,,,,0,,11,2,0,,,,,,,,0,0,50,0,0,,,,0,,12,2,0,,,,,,,,0,0,50,0,0,,,,0,,13,2,0,,,,,,,,0,0,50,0,0,,,,0,,14,2,0,,,,,,,,0,0,50,0,0,,,,0,,15,146,19,diverse,uni,32005,yes,lorem ipsum,lorem ipsum,0,1,1
147,urrpjort,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:29.183382+00:00,1,,,74,5.70,2etf5rjr,,,,,0,2.00,0.0,10,0.05,147,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,3,0,,20,13,10,0,0,20,0,20,50,0,0,31,10.33,13,0,60,1,3,0,,20,13,,5,5,25,0,5,50,0,0,43,14.33,18,0,68,2,3,0,,25,12,,5,5,30,0,5,50,0,0,39,13.0,17,0,79,3,3,0,,30,17,,0,0,30,0,0,50,0,0,39,13.0,17,0,91,4,3,0,,30,13,,8,8,38,0,8,50,0,0,49,16.33,21,0,103,5,3,0,,38,12,,12,12,50,0,12,50,0,0,57,19.0,24,0,117,6,3,0,,50,16,,7,7,57,0,7,50,0,0,55,18.33,23,0,132,7,3,0,,57,30,,2,2,59,0,2,50,0,0,76,25.33,32,0,146,8,3,0,,59,29,,4,4,63,0,4,50,0,0,79,26.33,33,0,166,9,3,0,,63,33,,11,11,74,0,11,50,0,0,105,35.0,44,0,186,10,3,0,,,,,,,,0,0,50,0,0,,,,0,,11,3,0,,,,,,,,0,0,50,0,0,,,,0,,12,3,0,,,,,,,,0,0,50,0,0,,,,0,,13,3,0,,,,,,,,0,0,50,0,0,,,,0,,14,3,0,,,,,,,,0,0,50,0,0,,,,0,,15,147,25,diverse,uni,46558,yes,lorem ipsum,lorem ipsum,0,1,1
148,t8k1h2he,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:29.211103+00:00,1,,,71,5.55,2etf5rjr,,,,,0,2.00,0.0,10,0.05,148,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,1,0,6,20,7,12,4,4,24,0,24,51,0,0,26,8.67,11,0,60,1,1,0,,24,13,,0,0,24,0,0,51,0,0,31,10.33,13,0,67,2,1,0,,24,9,,3,3,27,0,3,51,0,0,28,9.33,12,0,75,3,1,0,,27,10,,4,4,31,0,4,51,0,0,32,10.67,14,0,83,4,1,0,,31,11,,10,10,41,0,10,51,0,0,50,16.67,21,0,93,5,1,0,,41,14,,6,6,47,0,6,51,0,0,47,15.67,20,0,106,6,1,0,,47,18,,6,6,53,0,6,51,0,0,57,19.0,24,0,119,7,1,0,,53,25,,3,3,56,0,3,51,0,0,67,22.33,28,0,134,8,1,0,,56,26,,0,0,56,0,0,51,0,0,62,20.67,26,0,151,9,1,0,,56,23,,15,15,71,0,15,51,0,0,91,30.33,38,0,167,10,1,0,,,,,,,,0,0,51,0,0,,,,0,,11,1,0,,,,,,,,0,0,51,0,0,,,,0,,12,1,0,,,,,,,,0,0,51,0,0,,,,0,,13,1,0,,,,,,,,0,0,51,0,0,,,,0,,14,1,0,,,,,,,,0,0,51,0,0,,,,0,,15,148,25,diverse,uni,48334,yes,lorem ipsum,lorem ipsum,0,1,1
149,ymqckzfs,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:29.238108+00:00,1,,,58,4.90,2etf5rjr,,,,,0,2.00,0.0,10,0.05,149,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,2,0,6,20,11,16,0,0,20,0,20,51,0,0,26,8.67,11,0,60,1,2,0,,20,8,,5,5,25,0,5,51,0,0,31,10.33,13,0,67,2,2,0,,25,9,,3,3,28,0,3,51,0,0,28,9.33,12,0,75,3,2,0,,28,10,,4,4,32,0,4,51,0,0,32,10.67,14,0,83,4,2,0,,32,21,,0,0,32,0,0,51,0,0,50,16.67,21,0,93,5,2,0,,32,11,,9,9,41,0,9,51,0,0,47,15.67,20,0,106,6,2,0,,41,21,,3,3,44,0,3,51,0,0,57,19.0,24,0,119,7,2,0,,44,22,,6,6,50,0,6,51,0,0,67,22.33,28,0,134,8,2,0,,50,19,,7,7,57,0,7,51,0,0,62,20.67,26,0,151,9,2,0,,57,37,,1,1,58,0,1,51,0,0,91,30.33,38,0,167,10,2,0,,,,,,,,0,0,51,0,0,,,,0,,11,2,0,,,,,,,,0,0,51,0,0,,,,0,,12,2,0,,,,,,,,0,0,51,0,0,,,,0,,13,2,0,,,,,,,,0,0,51,0,0,,,,0,,14,2,0,,,,,,,,0,0,51,0,0,,,,0,,15,149,18,diverse,uni,23798,yes,lorem ipsum,lorem ipsum,0,1,1
150,1r6zl45a,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:29.266729+00:00,1,,,61,5.05,2etf5rjr,,,,,0,2.00,0.0,10,0.05,150,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,3,0,,20,8,15,3,3,23,0,23,51,0,0,26,8.67,11,0,60,1,3,0,,23,10,,3,3,26,0,3,51,0,0,31,10.33,13,0,67,2,3,0,,26,10,,2,2,28,0,2,51,0,0,28,9.33,12,0,75,3,3,0,,28,12,,2,2,30,0,2,51,0,0,32,10.67,14,0,83,4,3,0,,30,18,,3,3,33,0,3,51,0,0,50,16.67,21,0,93,5,3,0,,33,22,,-2,-2,31,0,-2,51,0,0,47,15.67,20,0,106,6,3,0,,31,18,,6,6,37,0,6,51,0,0,57,19.0,24,0,119,7,3,0,,37,20,,8,8,45,0,8,51,0,0,67,22.33,28,0,134,8,3,0,,45,17,,9,9,54,0,9,51,0,0,62,20.67,26,0,151,9,3,0,,54,31,,7,7,61,0,7,51,0,0,91,30.33,38,0,167,10,3,0,,,,,,,,0,0,51,0,0,,,,0,,11,3,0,,,,,,,,0,0,51,0,0,,,,0,,12,3,0,,,,,,,,0,0,51,0,0,,,,0,,13,3,0,,,,,,,,0,0,51,0,0,,,,0,,14,3,0,,,,,,,,0,0,51,0,0,,,,0,,15,150,20,diverse,uni,45087,yes,lorem ipsum,lorem ipsum,0,1,1
151,y4f6bzcw,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:29.290924+00:00,1,,,77,5.85,2etf5rjr,,,,,0,2.00,0.0,10,0.05,151,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,1,0,6,20,8,12,4,4,24,0,24,52,0,0,28,9.33,12,0,60,1,1,0,,24,12,,3,3,27,0,3,52,0,0,34,11.33,15,0,68,2,1,0,,27,9,,4,4,31,0,4,52,0,0,31,10.33,13,0,79,3,1,0,,31,12,,3,3,34,0,3,52,0,0,35,11.67,15,0,87,4,1,0,,34,20,,2,2,36,0,2,52,0,0,52,17.33,22,0,97,5,1,0,,36,20,,7,7,43,0,7,52,0,0,64,21.33,27,0,111,6,1,0,,43,18,,8,8,51,0,8,52,0,0,61,20.33,26,0,128,7,1,0,,51,24,,6,6,57,0,6,52,0,0,70,23.33,30,0,145,8,1,0,,57,24,,9,9,66,0,9,52,0,0,79,26.33,33,0,165,9,1,0,,66,24,,11,11,77,0,11,52,0,0,82,27.33,35,0,185,10,1,0,,,,,,,,0,0,52,0,0,,,,0,,11,1,0,,,,,,,,0,0,52,0,0,,,,0,,12,1,0,,,,,,,,0,0,52,0,0,,,,0,,13,1,0,,,,,,,,0,0,52,0,0,,,,0,,14,1,0,,,,,,,,0,0,52,0,0,,,,0,,15,151,21,diverse,uni,45310,yes,lorem ipsum,lorem ipsum,0,1,1
152,2eb9jqz5,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:29.314289+00:00,1,,,70,5.50,2etf5rjr,,,,,0,2.00,0.0,10,0.05,152,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,2,0,6,20,10,19,2,2,22,0,22,52,0,0,28,9.33,12,0,60,1,2,0,,22,13,,2,2,24,0,2,52,0,0,34,11.33,15,0,68,2,2,0,,24,8,,5,5,29,0,5,52,0,0,31,10.33,13,0,79,3,2,0,,29,12,,3,3,32,0,3,52,0,0,35,11.67,15,0,87,4,2,0,,32,16,,6,6,38,0,6,52,0,0,52,17.33,22,0,97,5,2,0,,38,20,,7,7,45,0,7,52,0,0,64,21.33,27,0,111,6,2,0,,45,25,,1,1,46,0,1,52,0,0,61,20.33,26,0,128,7,2,0,,46,27,,3,3,49,0,3,52,0,0,70,23.33,30,0,145,8,2,0,,49,21,,12,12,61,0,12,52,0,0,79,26.33,33,0,165,9,2,0,,61,26,,9,9,70,0,9,52,0,0,82,27.33,35,0,185,10,2,0,,,,,,,,0,0,52,0,0,,,,0,,11,2,0,,,,,,,,0,0,52,0,0,,,,0,,12,2,0,,,,,,,,0,0,52,0,0,,,,0,,13,2,0,,,,,,,,0,0,52,0,0,,,,0,,14,2,0,,,,,,,,0,0,52,0,0,,,,0,,15,152,18,diverse,uni,34518,yes,lorem ipsum,lorem ipsum,0,1,1
153,73cjbjcx,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:29.338160+00:00,1,,,61,5.05,2etf5rjr,,,,,0,2.00,0.0,10,0.05,153,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,3,0,,20,10,18,2,2,22,0,22,52,0,0,28,9.33,12,0,60,1,3,0,,22,9,,6,6,28,0,6,52,0,0,34,11.33,15,0,68,2,3,0,,28,14,,-1,-1,27,0,-1,52,0,0,31,10.33,13,0,79,3,3,0,,27,11,,4,4,31,0,4,52,0,0,35,11.67,15,0,87,4,3,0,,31,16,,6,6,37,0,6,52,0,0,52,17.33,22,0,97,5,3,0,,37,24,,3,3,40,0,3,52,0,0,64,21.33,27,0,111,6,3,0,,40,18,,8,8,48,0,8,52,0,0,61,20.33,26,0,128,7,3,0,,48,19,,11,11,59,0,11,52,0,0,70,23.33,30,0,145,8,3,0,,59,34,,-1,-1,58,0,-1,52,0,0,79,26.33,33,0,165,9,3,0,,58,32,,3,3,61,0,3,52,0,0,82,27.33,35,0,185,10,3,0,,,,,,,,0,0,52,0,0,,,,0,,11,3,0,,,,,,,,0,0,52,0,0,,,,0,,12,3,0,,,,,,,,0,0,52,0,0,,,,0,,13,3,0,,,,,,,,0,0,52,0,0,,,,0,,14,3,0,,,,,,,,0,0,52,0,0,,,,0,,15,153,19,diverse,uni,22373,yes,lorem ipsum,lorem ipsum,0,1,1
154,w3ja9pol,,1,80,80,Outro,Outro_Final,2021-03-08 20:13:29.361611+00:00,1,,,62,5.10,2etf5rjr,,,,,0,2.00,0.0,10,0.05,154,1,1,Chrome Canary,20,20,25,25,"['2', '3']","['2', '3']",0,1,1,1,0,6,20,6,20,5,5,25,0,25,53,0,0,26,8.67,11,0,60,1,1,0,,25,15,,0,0,25,0,0,53,0,0,34,11.33,15,0,67,2,1,0,,25,9,,4,4,29,0,4,53,0,0,30,10.0,13,0,78,3,1,0,,29,12,,4,4,33,0,4,53,0,0,37,12.33,16,0,87,4,1,0,,33,21,,0,0,33,0,0,53,0,0,50,16.67,21,0,98,5,1,0,,33,11,,8,8,41,0,8,53,0,0,45,15.0,19,0,111,6,1,0,,41,20,,10,10,51,0,10,53,0,0,70,23.33,30,0,123,7,1,0,,51,29,,6,6,57,0,6,53,0,0,82,27.33,35,0,143,8,1,0,,57,23,,11,11,68,0,11,53,0,0,80,26.67,34,0,166,9,1,0,,68,44,,-6,-6,62,0,-6,53,0,0,91,30.33,38,0,188,10,1,0,,,,,,,,0,0,53,0,0,,,,0,,11,1,0,,,,,,,,0,0,53,0,0,,,,0,,12,1,0,,,,,,,,0,0,53,0,0,,,,0,,13,1,0,,,,,,,,0,0,53,0,0,,,,0,,14,1,0,,,,,,,,0,0,53,0,0,,,,0,,15,154,23,diverse,uni,30475,yes,lorem ipsum,lorem ipsum,0,1,1
