"","session_code","participant_code","app_name","page_name","page_index","page_submission","time_spent","completion_time"
"808","d6jrsxnr","6f1qo8lz","Intro","Intro_Instructions",2,1627049561,664,1651
"809","d6jrsxnr","6f1qo8lz","dPGG","dPGG_InitialWaitPage",3,1627049586,25,1651
"810","d6jrsxnr","6f1qo8lz","dPGG","dPGG_Decision",5,1627049634,48,1651
"811","d6jrsxnr","6f1qo8lz","dPGG","ResultsWaitPage",6,1627049634,0,1651
"812","d6jrsxnr","6f1qo8lz","dPGG","dPGG_Decision",12,1627049693,59,1651
"813","d6jrsxnr","6f1qo8lz","dPGG","ResultsWaitPage",13,1627049694,1,1651
"814","d6jrsxnr","6f1qo8lz","dPGG","dPGG_Decision",19,1627049722,28,1651
"815","d6jrsxnr","6f1qo8lz","dPGG","ResultsWaitPage",20,1627049728,6,1651
"816","d6jrsxnr","6f1qo8lz","dPGG","dPGG_Decision",26,1627049748,20,1651
"817","d6jrsxnr","6f1qo8lz","dPGG","ResultsWaitPage",27,1627049748,0,1651
"818","d6jrsxnr","6f1qo8lz","dPGG","dPGG_Decision",33,1627049761,13,1651
"819","d6jrsxnr","6f1qo8lz","dPGG","ResultsWaitPage",34,1627049770,9,1651
"820","d6jrsxnr","6f1qo8lz","dPGG","dPGG_Decision",40,1627049785,15,1651
"821","d6jrsxnr","6f1qo8lz","dPGG","ResultsWaitPage",41,1627049808,23,1651
"822","d6jrsxnr","6f1qo8lz","dPGG","dPGG_Decision",47,1627049890,82,1651
"823","d6jrsxnr","6f1qo8lz","dPGG","ResultsWaitPage",48,1627049891,1,1651
"824","d6jrsxnr","6f1qo8lz","dPGG","dPGG_Decision",54,1627049915,24,1651
"825","d6jrsxnr","6f1qo8lz","dPGG","ResultsWaitPage",55,1627049916,1,1651
"826","d6jrsxnr","6f1qo8lz","dPGG","dPGG_Decision",61,1627049956,40,1651
"827","d6jrsxnr","6f1qo8lz","dPGG","ResultsWaitPage",62,1627049956,0,1651
"828","d6jrsxnr","6f1qo8lz","dPGG","dPGG_Decision",68,1627049967,11,1651
"829","d6jrsxnr","6f1qo8lz","dPGG","ResultsWaitPage",69,1627049977,10,1651
"830","d6jrsxnr","6f1qo8lz","dPGG","dPGG_Results",70,1627049993,16,1651
"831","d6jrsxnr","6f1qo8lz","dPGG","dPGG_Comprehension",71,1627049997,4,1651
"832","d6jrsxnr","6f1qo8lz","dPGG","dPGG_Donation",72,1627050113,116,1651
"833","d6jrsxnr","6f1qo8lz","HLPL","HLPL_Decision",73,1627050256,143,1651
"834","d6jrsxnr","6f1qo8lz","Outro","Outro_Personality",74,1627050329,73,1651
"835","d6jrsxnr","6f1qo8lz","Outro","Outro_Covariates",75,1627050364,35,1651
"836","d6jrsxnr","6f1qo8lz","Outro","Outro_CLICCS",76,1627050548,184,1651
"837","d6jrsxnr","6zn7mjd2","Intro","Intro_Welcome",1,1627048871,NA,0
"838","d6jrsxnr","70got795","Intro","Intro_Welcome",1,1627048903,NA,1304
"839","d6jrsxnr","70got795","Intro","Intro_Instructions",2,1627049454,551,1304
"840","d6jrsxnr","70got795","dPGG","dPGG_InitialWaitPage",3,1627049455,1,1304
"841","d6jrsxnr","70got795","dPGG","dPGG_Decision",5,1627049473,18,1304
"842","d6jrsxnr","70got795","dPGG","ResultsWaitPage",6,1627049491,18,1304
"843","d6jrsxnr","70got795","dPGG","dPGG_Decision",12,1627049540,49,1304
"844","d6jrsxnr","70got795","dPGG","ResultsWaitPage",13,1627049540,0,1304
"845","d6jrsxnr","70got795","dPGG","dPGG_Decision",19,1627049551,11,1304
"846","d6jrsxnr","70got795","dPGG","ResultsWaitPage",20,1627049568,17,1304
"847","d6jrsxnr","70got795","dPGG","dPGG_Decision",26,1627049587,19,1304
"848","d6jrsxnr","70got795","dPGG","ResultsWaitPage",27,1627049587,0,1304
"849","d6jrsxnr","70got795","dPGG","dPGG_Decision",33,1627049598,11,1304
"850","d6jrsxnr","70got795","dPGG","ResultsWaitPage",34,1627049608,10,1304
"851","d6jrsxnr","70got795","dPGG","dPGG_Decision",40,1627049623,15,1304
"852","d6jrsxnr","70got795","dPGG","ResultsWaitPage",41,1627049630,7,1304
"853","d6jrsxnr","70got795","dPGG","dPGG_Decision",47,1627049643,13,1304
"854","d6jrsxnr","70got795","dPGG","ResultsWaitPage",48,1627049660,17,1304
"855","d6jrsxnr","70got795","dPGG","dPGG_Decision",54,1627049679,19,1304
"856","d6jrsxnr","70got795","dPGG","ResultsWaitPage",55,1627049687,8,1304
"857","d6jrsxnr","70got795","dPGG","dPGG_Decision",61,1627049743,56,1304
"858","d6jrsxnr","70got795","dPGG","ResultsWaitPage",62,1627049744,1,1304
"859","d6jrsxnr","70got795","dPGG","dPGG_Decision",68,1627049768,24,1304
"860","d6jrsxnr","70got795","dPGG","ResultsWaitPage",69,1627049769,1,1304
"861","d6jrsxnr","70got795","dPGG","dPGG_Results",70,1627049781,12,1304
"862","d6jrsxnr","70got795","dPGG","dPGG_Comprehension",71,1627049786,5,1304
"863","d6jrsxnr","70got795","dPGG","dPGG_Donation",72,1627049830,44,1304
"864","d6jrsxnr","70got795","HLPL","HLPL_Decision",73,1627049969,139,1304
"865","d6jrsxnr","70got795","Outro","Outro_Personality",74,1627050023,54,1304
"866","d6jrsxnr","70got795","Outro","Outro_Covariates",75,1627050046,23,1304
"867","d6jrsxnr","70got795","Outro","Outro_CLICCS",76,1627050207,161,1304
"868","d6jrsxnr","8bu5he2k","Intro","Intro_Welcome",1,1627049751,NA,0
"869","d6jrsxnr","8h44sav5","Intro","Intro_Welcome",1,1627048871,NA,1828
"870","d6jrsxnr","8h44sav5","Intro","Intro_Instructions",2,1627049923,1052,1828
"871","d6jrsxnr","8h44sav5","dPGG","dPGG_InitialWaitPage",3,1627050074,151,1828
"872","d6jrsxnr","8h44sav5","dPGG","dPGG_Decision",5,1627050090,16,1828
"873","d6jrsxnr","8h44sav5","dPGG","ResultsWaitPage",6,1627050112,22,1828
"874","d6jrsxnr","8h44sav5","dPGG","dPGG_Decision",12,1627050128,16,1828
"875","d6jrsxnr","8h44sav5","dPGG","ResultsWaitPage",13,1627050143,15,1828
"876","d6jrsxnr","8h44sav5","dPGG","dPGG_Decision",19,1627050153,10,1828
"877","d6jrsxnr","8h44sav5","dPGG","ResultsWaitPage",20,1627050181,28,1828
"878","d6jrsxnr","8h44sav5","dPGG","dPGG_Decision",26,1627050197,16,1828
"879","d6jrsxnr","8h44sav5","dPGG","ResultsWaitPage",27,1627050205,8,1828
"880","d6jrsxnr","8h44sav5","dPGG","dPGG_Decision",33,1627050219,14,1828
"881","d6jrsxnr","8h44sav5","dPGG","ResultsWaitPage",34,1627050242,23,1828
"882","d6jrsxnr","8h44sav5","dPGG","dPGG_Decision",40,1627050256,14,1828
"883","d6jrsxnr","8h44sav5","dPGG","ResultsWaitPage",41,1627050266,10,1828
"884","d6jrsxnr","8h44sav5","dPGG","dPGG_Decision",47,1627050280,14,1828
"885","d6jrsxnr","8h44sav5","dPGG","ResultsWaitPage",48,1627050284,4,1828
"886","d6jrsxnr","8h44sav5","dPGG","dPGG_Decision",54,1627050296,12,1828
"887","d6jrsxnr","8h44sav5","dPGG","ResultsWaitPage",55,1627050304,8,1828
"888","d6jrsxnr","8h44sav5","dPGG","dPGG_Decision",61,1627050329,25,1828
"889","d6jrsxnr","8h44sav5","dPGG","ResultsWaitPage",62,1627050329,0,1828
"890","d6jrsxnr","8h44sav5","dPGG","dPGG_Decision",68,1627050347,18,1828
"891","d6jrsxnr","8h44sav5","dPGG","ResultsWaitPage",69,1627050353,6,1828
"892","d6jrsxnr","8h44sav5","dPGG","dPGG_Results",70,1627050369,16,1828
"893","d6jrsxnr","8h44sav5","dPGG","dPGG_Comprehension",71,1627050373,4,1828
"894","d6jrsxnr","8h44sav5","dPGG","dPGG_Donation",72,1627050419,46,1828
"895","d6jrsxnr","8h44sav5","HLPL","HLPL_Decision",73,1627050484,65,1828
"896","d6jrsxnr","8h44sav5","Outro","Outro_Personality",74,1627050533,49,1828
"897","d6jrsxnr","8h44sav5","Outro","Outro_Covariates",75,1627050553,20,1828
"898","d6jrsxnr","8h44sav5","Outro","Outro_CLICCS",76,1627050699,146,1828
"899","d6jrsxnr","9qaruqwv","Intro","Intro_Welcome",1,1627048872,NA,1122
"900","d6jrsxnr","9qaruqwv","Intro","Intro_Instructions",2,1627049361,489,1122
"901","d6jrsxnr","9qaruqwv","dPGG","dPGG_InitialWaitPage",3,1627049376,15,1122
"902","d6jrsxnr","9qaruqwv","dPGG","dPGG_Decision",5,1627049397,21,1122
"903","d6jrsxnr","9qaruqwv","dPGG","ResultsWaitPage",6,1627049403,6,1122
"904","d6jrsxnr","9qaruqwv","dPGG","dPGG_Decision",12,1627049433,30,1122
"905","d6jrsxnr","9qaruqwv","dPGG","ResultsWaitPage",13,1627049443,10,1122
"906","d6jrsxnr","9qaruqwv","dPGG","dPGG_Decision",19,1627049458,15,1122
"907","d6jrsxnr","9qaruqwv","dPGG","ResultsWaitPage",20,1627049472,14,1122
"908","d6jrsxnr","9qaruqwv","dPGG","dPGG_Decision",26,1627049485,13,1122
"909","d6jrsxnr","9qaruqwv","dPGG","ResultsWaitPage",27,1627049501,16,1122
"910","d6jrsxnr","9qaruqwv","dPGG","dPGG_Decision",33,1627049518,17,1122
"911","d6jrsxnr","9qaruqwv","dPGG","ResultsWaitPage",34,1627049537,19,1122
"912","d6jrsxnr","9qaruqwv","dPGG","dPGG_Decision",40,1627049547,10,1122
"913","d6jrsxnr","9qaruqwv","dPGG","ResultsWaitPage",41,1627049554,7,1122
"914","d6jrsxnr","9qaruqwv","dPGG","dPGG_Decision",47,1627049571,17,1122
"915","d6jrsxnr","9qaruqwv","dPGG","ResultsWaitPage",48,1627049571,0,1122
"916","d6jrsxnr","9qaruqwv","dPGG","dPGG_Decision",54,1627049590,19,1122
"917","d6jrsxnr","9qaruqwv","dPGG","ResultsWaitPage",55,1627049590,0,1122
"918","d6jrsxnr","9qaruqwv","dPGG","dPGG_Decision",61,1627049603,13,1122
"919","d6jrsxnr","9qaruqwv","dPGG","ResultsWaitPage",62,1627049613,10,1122
"920","d6jrsxnr","9qaruqwv","dPGG","dPGG_Decision",68,1627049639,26,1122
"921","d6jrsxnr","9qaruqwv","dPGG","ResultsWaitPage",69,1627049644,5,1122
"922","d6jrsxnr","9qaruqwv","dPGG","dPGG_Results",70,1627049660,16,1122
"923","d6jrsxnr","9qaruqwv","dPGG","dPGG_Comprehension",71,1627049665,5,1122
"924","d6jrsxnr","9qaruqwv","dPGG","dPGG_Donation",72,1627049730,65,1122
"925","d6jrsxnr","9qaruqwv","HLPL","HLPL_Decision",73,1627049811,81,1122
"926","d6jrsxnr","9qaruqwv","Outro","Outro_Personality",74,1627049861,50,1122
"927","d6jrsxnr","9qaruqwv","Outro","Outro_Covariates",75,1627049893,32,1122
"928","d6jrsxnr","9qaruqwv","Outro","Outro_CLICCS",76,1627049994,101,1122
"929","d6jrsxnr","anlujqxj","Intro","Intro_Welcome",1,1627048895,NA,1956
"930","d6jrsxnr","anlujqxj","Intro","Intro_Instructions",2,1627049951,1056,1956
"931","d6jrsxnr","anlujqxj","dPGG","dPGG_InitialWaitPage",3,1627050074,123,1956
"932","d6jrsxnr","anlujqxj","dPGG","dPGG_Decision",5,1627050097,23,1956
"933","d6jrsxnr","anlujqxj","dPGG","ResultsWaitPage",6,1627050112,15,1956
"934","d6jrsxnr","anlujqxj","dPGG","dPGG_Decision",12,1627050143,31,1956
"935","d6jrsxnr","anlujqxj","dPGG","ResultsWaitPage",13,1627050143,0,1956
"936","d6jrsxnr","anlujqxj","dPGG","dPGG_Decision",19,1627050181,38,1956
"937","d6jrsxnr","anlujqxj","dPGG","ResultsWaitPage",20,1627050181,0,1956
"938","d6jrsxnr","anlujqxj","dPGG","dPGG_Decision",26,1627050205,24,1956
"939","d6jrsxnr","anlujqxj","dPGG","ResultsWaitPage",27,1627050205,0,1956
"940","d6jrsxnr","anlujqxj","dPGG","dPGG_Decision",33,1627050219,14,1956
"941","d6jrsxnr","anlujqxj","dPGG","ResultsWaitPage",34,1627050242,23,1956
"942","d6jrsxnr","anlujqxj","dPGG","dPGG_Decision",40,1627050264,22,1956
"943","d6jrsxnr","anlujqxj","dPGG","ResultsWaitPage",41,1627050266,2,1956
"944","d6jrsxnr","anlujqxj","dPGG","dPGG_Decision",47,1627050284,18,1956
"945","d6jrsxnr","anlujqxj","dPGG","ResultsWaitPage",48,1627050284,0,1956
"946","d6jrsxnr","anlujqxj","dPGG","dPGG_Decision",54,1627050299,15,1956
"947","d6jrsxnr","anlujqxj","dPGG","ResultsWaitPage",55,1627050304,5,1956
"948","d6jrsxnr","anlujqxj","dPGG","dPGG_Decision",61,1627050313,9,1956
"949","d6jrsxnr","anlujqxj","dPGG","ResultsWaitPage",62,1627050329,16,1956
"950","d6jrsxnr","anlujqxj","dPGG","dPGG_Decision",68,1627050338,9,1956
"951","d6jrsxnr","anlujqxj","dPGG","ResultsWaitPage",69,1627050353,15,1956
"952","d6jrsxnr","anlujqxj","dPGG","dPGG_Results",70,1627050375,22,1956
"953","d6jrsxnr","anlujqxj","dPGG","dPGG_Comprehension",71,1627050389,14,1956
"954","d6jrsxnr","anlujqxj","dPGG","dPGG_Donation",72,1627050474,85,1956
"955","d6jrsxnr","anlujqxj","HLPL","HLPL_Decision",73,1627050611,137,1956
"956","d6jrsxnr","anlujqxj","Outro","Outro_Personality",74,1627050707,96,1956
"957","d6jrsxnr","anlujqxj","Outro","Outro_Covariates",75,1627050759,52,1956
"958","d6jrsxnr","anlujqxj","Outro","Outro_CLICCS",76,1627050851,92,1956
"959","d6jrsxnr","av5sq7kl","Intro","Intro_Welcome",1,1627048870,NA,951
"960","d6jrsxnr","av5sq7kl","Intro","Intro_Instructions",2,1627049307,437,951
"961","d6jrsxnr","av5sq7kl","dPGG","dPGG_InitialWaitPage",3,1627049313,6,951
"962","d6jrsxnr","av5sq7kl","dPGG","dPGG_Decision",5,1627049330,17,951
"963","d6jrsxnr","av5sq7kl","dPGG","ResultsWaitPage",6,1627049339,9,951
"964","d6jrsxnr","av5sq7kl","dPGG","dPGG_Decision",12,1627049365,26,951
"965","d6jrsxnr","av5sq7kl","dPGG","ResultsWaitPage",13,1627049370,5,951
"966","d6jrsxnr","av5sq7kl","dPGG","dPGG_Decision",19,1627049389,19,951
"967","d6jrsxnr","av5sq7kl","dPGG","ResultsWaitPage",20,1627049402,13,951
"968","d6jrsxnr","av5sq7kl","dPGG","dPGG_Decision",26,1627049420,18,951
"969","d6jrsxnr","av5sq7kl","dPGG","ResultsWaitPage",27,1627049423,3,951
"970","d6jrsxnr","av5sq7kl","dPGG","dPGG_Decision",33,1627049437,14,951
"971","d6jrsxnr","av5sq7kl","dPGG","ResultsWaitPage",34,1627049440,3,951
"972","d6jrsxnr","av5sq7kl","dPGG","dPGG_Decision",40,1627049463,23,951
"973","d6jrsxnr","av5sq7kl","dPGG","ResultsWaitPage",41,1627049464,1,951
"974","d6jrsxnr","av5sq7kl","dPGG","dPGG_Decision",47,1627049476,12,951
"975","d6jrsxnr","av5sq7kl","dPGG","ResultsWaitPage",48,1627049481,5,951
"976","d6jrsxnr","av5sq7kl","dPGG","dPGG_Decision",54,1627049490,9,951
"977","d6jrsxnr","av5sq7kl","dPGG","ResultsWaitPage",55,1627049497,7,951
"978","d6jrsxnr","av5sq7kl","dPGG","dPGG_Decision",61,1627049513,16,951
"979","d6jrsxnr","av5sq7kl","dPGG","ResultsWaitPage",62,1627049514,1,951
"980","d6jrsxnr","av5sq7kl","dPGG","dPGG_Decision",68,1627049525,11,951
"981","d6jrsxnr","av5sq7kl","dPGG","ResultsWaitPage",69,1627049547,22,951
"982","d6jrsxnr","av5sq7kl","dPGG","dPGG_Results",70,1627049563,16,951
"983","d6jrsxnr","av5sq7kl","dPGG","dPGG_Comprehension",71,1627049568,5,951
"984","d6jrsxnr","av5sq7kl","dPGG","dPGG_Donation",72,1627049625,57,951
"985","d6jrsxnr","av5sq7kl","HLPL","HLPL_Decision",73,1627049704,79,951
"986","d6jrsxnr","av5sq7kl","Outro","Outro_Personality",74,1627049746,42,951
"987","d6jrsxnr","av5sq7kl","Outro","Outro_Covariates",75,1627049760,14,951
"988","d6jrsxnr","av5sq7kl","Outro","Outro_CLICCS",76,1627049821,61,951
"989","d6jrsxnr","b1vhz7gw","Intro","Intro_Welcome",1,1627048875,NA,2703
"990","d6jrsxnr","b1vhz7gw","Intro","Intro_Instructions",2,1627049721,846,2703
"991","d6jrsxnr","b1vhz7gw","dPGG","dPGG_InitialWaitPage",3,1627050074,353,2703
"992","d6jrsxnr","b1vhz7gw","dPGG","dPGG_Decision",5,1627050102,28,2703
"993","d6jrsxnr","b1vhz7gw","dPGG","ResultsWaitPage",6,1627050112,10,2703
"994","d6jrsxnr","b1vhz7gw","dPGG","dPGG_Decision",12,1627050139,27,2703
"995","d6jrsxnr","b1vhz7gw","dPGG","ResultsWaitPage",13,1627050143,4,2703
"996","d6jrsxnr","b1vhz7gw","dPGG","dPGG_Decision",19,1627050159,16,2703
"997","d6jrsxnr","b1vhz7gw","dPGG","ResultsWaitPage",20,1627050181,22,2703
"998","d6jrsxnr","b1vhz7gw","dPGG","dPGG_Decision",26,1627050197,16,2703
"999","d6jrsxnr","b1vhz7gw","dPGG","ResultsWaitPage",27,1627050205,8,2703
"1000","d6jrsxnr","b1vhz7gw","dPGG","dPGG_Decision",33,1627050218,13,2703
"1001","d6jrsxnr","b1vhz7gw","dPGG","ResultsWaitPage",34,1627050242,24,2703
"1002","d6jrsxnr","b1vhz7gw","dPGG","dPGG_Decision",40,1627050266,24,2703
"1003","d6jrsxnr","b1vhz7gw","dPGG","ResultsWaitPage",41,1627050266,0,2703
"1004","d6jrsxnr","b1vhz7gw","dPGG","dPGG_Decision",47,1627050279,13,2703
"1005","d6jrsxnr","b1vhz7gw","dPGG","ResultsWaitPage",48,1627050284,5,2703
"1006","d6jrsxnr","b1vhz7gw","dPGG","dPGG_Decision",54,1627050303,19,2703
"1007","d6jrsxnr","b1vhz7gw","dPGG","ResultsWaitPage",55,1627050304,1,2703
"1008","d6jrsxnr","b1vhz7gw","dPGG","dPGG_Decision",61,1627050316,12,2703
"1009","d6jrsxnr","b1vhz7gw","dPGG","ResultsWaitPage",62,1627050329,13,2703
"1010","d6jrsxnr","b1vhz7gw","dPGG","dPGG_Decision",68,1627050353,24,2703
"1011","d6jrsxnr","b1vhz7gw","dPGG","ResultsWaitPage",69,1627050353,0,2703
"1012","d6jrsxnr","b1vhz7gw","dPGG","dPGG_Results",70,1627050365,12,2703
"1013","d6jrsxnr","b1vhz7gw","dPGG","dPGG_Comprehension",71,1627050374,9,2703
"1014","d6jrsxnr","b1vhz7gw","dPGG","dPGG_Donation",72,1627050474,100,2703
"1015","d6jrsxnr","b1vhz7gw","HLPL","HLPL_Decision",73,1627050661,187,2703
"1016","d6jrsxnr","b1vhz7gw","Outro","Outro_Personality",74,1627050806,145,2703
"1017","d6jrsxnr","b1vhz7gw","Outro","Outro_Covariates",75,1627050829,23,2703
"1018","d6jrsxnr","b1vhz7gw","Outro","Outro_CLICCS",76,1627051578,749,2703
"1019","d6jrsxnr","b81ts8bk","Intro","Intro_Welcome",1,1627048868,NA,1604
"1020","d6jrsxnr","b81ts8bk","Intro","Intro_Instructions",2,1627049615,747,1604
"1021","d6jrsxnr","b81ts8bk","dPGG","dPGG_InitialWaitPage",3,1627049632,17,1604
"1022","d6jrsxnr","b81ts8bk","dPGG","dPGG_Decision",5,1627049665,33,1604
"1023","d6jrsxnr","b81ts8bk","dPGG","ResultsWaitPage",6,1627049665,0,1604
"1024","d6jrsxnr","b81ts8bk","dPGG","dPGG_Decision",12,1627049695,30,1604
"1025","d6jrsxnr","b81ts8bk","dPGG","ResultsWaitPage",13,1627049695,0,1604
"1026","d6jrsxnr","b81ts8bk","dPGG","dPGG_Decision",19,1627049722,27,1604
"1027","d6jrsxnr","b81ts8bk","dPGG","ResultsWaitPage",20,1627049728,6,1604
"1028","d6jrsxnr","b81ts8bk","dPGG","dPGG_Decision",26,1627049777,49,1604
"1029","d6jrsxnr","b81ts8bk","dPGG","ResultsWaitPage",27,1627049778,1,1604
"1030","d6jrsxnr","b81ts8bk","dPGG","dPGG_Decision",33,1627049795,17,1604
"1031","d6jrsxnr","b81ts8bk","dPGG","ResultsWaitPage",34,1627049804,9,1604
"1032","d6jrsxnr","b81ts8bk","dPGG","dPGG_Decision",40,1627049836,32,1604
"1033","d6jrsxnr","b81ts8bk","dPGG","ResultsWaitPage",41,1627049839,3,1604
"1034","d6jrsxnr","b81ts8bk","dPGG","dPGG_Decision",47,1627049871,32,1604
"1035","d6jrsxnr","b81ts8bk","dPGG","ResultsWaitPage",48,1627049871,0,1604
"1036","d6jrsxnr","b81ts8bk","dPGG","dPGG_Decision",54,1627049898,27,1604
"1037","d6jrsxnr","b81ts8bk","dPGG","ResultsWaitPage",55,1627049898,0,1604
"1038","d6jrsxnr","b81ts8bk","dPGG","dPGG_Decision",61,1627049920,22,1604
"1039","d6jrsxnr","b81ts8bk","dPGG","ResultsWaitPage",62,1627049928,8,1604
"1040","d6jrsxnr","b81ts8bk","dPGG","dPGG_Decision",68,1627049950,22,1604
"1041","d6jrsxnr","b81ts8bk","dPGG","ResultsWaitPage",69,1627049950,0,1604
"1042","d6jrsxnr","b81ts8bk","dPGG","dPGG_Results",70,1627049972,22,1604
"1043","d6jrsxnr","b81ts8bk","dPGG","dPGG_Comprehension",71,1627049977,5,1604
"1044","d6jrsxnr","b81ts8bk","dPGG","dPGG_Donation",72,1627050071,94,1604
"1045","d6jrsxnr","b81ts8bk","HLPL","HLPL_Decision",73,1627050238,167,1604
"1046","d6jrsxnr","b81ts8bk","Outro","Outro_Personality",74,1627050376,138,1604
"1047","d6jrsxnr","b81ts8bk","Outro","Outro_Covariates",75,1627050392,16,1604
"1048","d6jrsxnr","b81ts8bk","Outro","Outro_CLICCS",76,1627050472,80,1604
"1049","d6jrsxnr","c4p3cc5v","Intro","Intro_Welcome",1,1627048881,NA,1342
"1050","d6jrsxnr","c4p3cc5v","Intro","Intro_Instructions",2,1627049325,444,1342
"1051","d6jrsxnr","c4p3cc5v","dPGG","dPGG_InitialWaitPage",3,1627049326,1,1342
"1052","d6jrsxnr","c4p3cc5v","dPGG","dPGG_Decision",5,1627049399,73,1342
"1053","d6jrsxnr","c4p3cc5v","dPGG","ResultsWaitPage",6,1627049399,0,1342
"1054","d6jrsxnr","c4p3cc5v","dPGG","dPGG_Decision",12,1627049442,43,1342
"1055","d6jrsxnr","c4p3cc5v","dPGG","ResultsWaitPage",13,1627049462,20,1342
"1056","d6jrsxnr","c4p3cc5v","dPGG","dPGG_Decision",19,1627049532,70,1342
"1057","d6jrsxnr","c4p3cc5v","dPGG","ResultsWaitPage",20,1627049533,1,1342
"1058","d6jrsxnr","c4p3cc5v","dPGG","dPGG_Decision",26,1627049568,35,1342
"1059","d6jrsxnr","c4p3cc5v","dPGG","ResultsWaitPage",27,1627049591,23,1342
"1060","d6jrsxnr","c4p3cc5v","dPGG","dPGG_Decision",33,1627049609,18,1342
"1061","d6jrsxnr","c4p3cc5v","dPGG","ResultsWaitPage",34,1627049622,13,1342
"1062","d6jrsxnr","c4p3cc5v","dPGG","dPGG_Decision",40,1627049661,39,1342
"1063","d6jrsxnr","c4p3cc5v","dPGG","ResultsWaitPage",41,1627049661,0,1342
"1064","d6jrsxnr","c4p3cc5v","dPGG","dPGG_Decision",47,1627049682,21,1342
"1065","d6jrsxnr","c4p3cc5v","dPGG","ResultsWaitPage",48,1627049689,7,1342
"1066","d6jrsxnr","c4p3cc5v","dPGG","dPGG_Decision",54,1627049709,20,1342
"1067","d6jrsxnr","c4p3cc5v","dPGG","ResultsWaitPage",55,1627049711,2,1342
"1068","d6jrsxnr","c4p3cc5v","dPGG","dPGG_Decision",61,1627049725,14,1342
"1069","d6jrsxnr","c4p3cc5v","dPGG","ResultsWaitPage",62,1627049765,40,1342
"1070","d6jrsxnr","c4p3cc5v","dPGG","dPGG_Decision",68,1627049794,29,1342
"1071","d6jrsxnr","c4p3cc5v","dPGG","ResultsWaitPage",69,1627049805,11,1342
"1072","d6jrsxnr","c4p3cc5v","dPGG","dPGG_Results",70,1627049815,10,1342
"1073","d6jrsxnr","c4p3cc5v","dPGG","dPGG_Comprehension",71,1627049819,4,1342
"1074","d6jrsxnr","c4p3cc5v","dPGG","dPGG_Donation",72,1627049866,47,1342
"1075","d6jrsxnr","c4p3cc5v","HLPL","HLPL_Decision",73,1627049983,117,1342
"1076","d6jrsxnr","c4p3cc5v","Outro","Outro_Personality",74,1627050076,93,1342
"1077","d6jrsxnr","c4p3cc5v","Outro","Outro_Covariates",75,1627050126,50,1342
"1078","d6jrsxnr","c4p3cc5v","Outro","Outro_CLICCS",76,1627050223,97,1342
"1079","d6jrsxnr","csyuta3t","Intro","Intro_Welcome",1,1627048873,NA,965
"1080","d6jrsxnr","csyuta3t","Intro","Intro_Instructions",2,1627049303,430,965
"1081","d6jrsxnr","csyuta3t","dPGG","dPGG_InitialWaitPage",3,1627049305,2,965
"1082","d6jrsxnr","csyuta3t","dPGG","dPGG_Decision",5,1627049315,10,965
"1083","d6jrsxnr","csyuta3t","dPGG","ResultsWaitPage",6,1627049340,25,965
"1084","d6jrsxnr","csyuta3t","dPGG","dPGG_Decision",12,1627049363,23,965
"1085","d6jrsxnr","csyuta3t","dPGG","ResultsWaitPage",13,1627049381,18,965
"1086","d6jrsxnr","csyuta3t","dPGG","dPGG_Decision",19,1627049400,19,965
"1087","d6jrsxnr","csyuta3t","dPGG","ResultsWaitPage",20,1627049408,8,965
"1088","d6jrsxnr","csyuta3t","dPGG","dPGG_Decision",26,1627049417,9,965
"1089","d6jrsxnr","csyuta3t","dPGG","ResultsWaitPage",27,1627049446,29,965
"1090","d6jrsxnr","csyuta3t","dPGG","dPGG_Decision",33,1627049470,24,965
"1091","d6jrsxnr","csyuta3t","dPGG","ResultsWaitPage",34,1627049471,1,965
"1092","d6jrsxnr","csyuta3t","dPGG","dPGG_Decision",40,1627049484,13,965
"1093","d6jrsxnr","csyuta3t","dPGG","ResultsWaitPage",41,1627049497,13,965
"1094","d6jrsxnr","csyuta3t","dPGG","dPGG_Decision",47,1627049527,30,965
"1095","d6jrsxnr","csyuta3t","dPGG","ResultsWaitPage",48,1627049527,0,965
"1096","d6jrsxnr","csyuta3t","dPGG","dPGG_Decision",54,1627049549,22,965
"1097","d6jrsxnr","csyuta3t","dPGG","ResultsWaitPage",55,1627049562,13,965
"1098","d6jrsxnr","csyuta3t","dPGG","dPGG_Decision",61,1627049597,35,965
"1099","d6jrsxnr","csyuta3t","dPGG","ResultsWaitPage",62,1627049619,22,965
"1100","d6jrsxnr","csyuta3t","dPGG","dPGG_Decision",68,1627049624,5,965
"1101","d6jrsxnr","csyuta3t","dPGG","ResultsWaitPage",69,1627049634,10,965
"1102","d6jrsxnr","csyuta3t","dPGG","dPGG_Results",70,1627049650,16,965
"1103","d6jrsxnr","csyuta3t","dPGG","dPGG_Comprehension",71,1627049656,6,965
"1104","d6jrsxnr","csyuta3t","dPGG","dPGG_Donation",72,1627049674,18,965
"1105","d6jrsxnr","csyuta3t","HLPL","HLPL_Decision",73,1627049737,63,965
"1106","d6jrsxnr","csyuta3t","Outro","Outro_Personality",74,1627049778,41,965
"1107","d6jrsxnr","csyuta3t","Outro","Outro_Covariates",75,1627049795,17,965
"1108","d6jrsxnr","csyuta3t","Outro","Outro_CLICCS",76,1627049838,43,965
"1109","d6jrsxnr","cvqc9apk","Intro","Intro_Welcome",1,1627048864,NA,1564
